shipping_id,order_id,shipping_company,shipping_status,shipping_start_date,shipping_end_date
S009625,O009625,대한통운,Delivered,2025-04-21 12:31:01,2025-04-26 12:31:01
S008255,O008255,우체국택배,Shipped,2025-04-20 23:19:56,
S004117,O004117,롯데택배,Shipped,2025-04-20 21:05:33,
S004668,O004668,대한통운,Delivered,2025-04-20 21:30:28,2025-04-21 21:30:28
S004267,O004267,롯데택배,Preparing,2025-04-20 23:10:29,
S005571,O005571,롯데택배,Cancelled,2025-04-21 00:39:24,
S004779,O004779,대한통운,Delivered,2025-04-21 16:58:26,2025-04-23 16:58:26
S005370,O005370,롯데택배,Delivered,2025-04-21 22:55:13,2025-04-23 22:55:13
S009112,O009112,대한통운,Preparing,2025-04-21 08:48:49,
S007413,O007413,대한통운,Delivered,2025-04-21 19:56:28,2025-04-23 19:56:28
S004201,O004201,롯데택배,Delivered,2025-04-21 21:26:28,2025-04-23 21:26:28
S008386,O008386,우체국택배,Delivered,2025-04-21 22:54:42,2025-04-25 22:54:42
S006398,O006398,한진택배,Shipped,2025-04-21 13:44:07,
S006280,O006280,대한통운,Delivered,2025-04-21 22:19:40,2025-04-23 22:19:40
S007411,O007411,우체국택배,Delivered,2025-04-21 21:05:13,2025-04-24 21:05:13
S006714,O006714,한진택배,Shipped,2025-04-22 12:17:43,
S000153,O000153,대한통운,Cancelled,2025-04-21 17:31:27,
S006322,O006322,우체국택배,Delivered,2025-04-22 07:14:52,2025-04-27 07:14:52
S007588,O007588,롯데택배,Shipped,2025-04-22 11:04:36,
S002960,O002960,대한통운,Delivered,2025-04-21 22:25:36,2025-04-22 22:25:36
S009105,O009105,롯데택배,Shipped,2025-04-22 12:39:49,
S001299,O001299,우체국택배,Delivered,2025-04-21 22:39:41,2025-04-24 22:39:41
S005250,O005250,대한통운,Delivered,2025-04-22 15:03:26,2025-04-24 15:03:26
S007286,O007286,롯데택배,Delivered,2025-04-22 23:12:02,2025-04-25 23:12:02
S000254,O000254,한진택배,Delivered,2025-04-22 17:24:55,2025-04-23 17:24:55
S005090,O005090,한진택배,Delivered,2025-04-23 00:21:21,2025-04-25 00:21:21
S003443,O003443,한진택배,Delivered,2025-04-22 22:53:02,2025-04-23 22:53:02
S005203,O005203,대한통운,Delivered,2025-04-22 18:49:26,2025-04-25 18:49:26
S005528,O005528,한진택배,Delivered,2025-04-22 18:31:20,2025-04-26 18:31:20
S002346,O002346,한진택배,Shipped,2025-04-23 07:49:23,
S002906,O002906,롯데택배,Shipped,2025-04-23 06:42:50,
S009642,O009642,대한통운,Delivered,2025-04-23 05:37:49,2025-04-28 05:37:49
S008568,O008568,한진택배,Cancelled,2025-04-23 18:26:30,
S003535,O003535,우체국택배,Delivered,2025-04-23 08:54:10,2025-04-26 08:54:10
S001511,O001511,롯데택배,Delivered,2025-04-23 14:21:27,2025-04-27 14:21:27
S003425,O003425,한진택배,Cancelled,2025-04-23 22:30:11,
S008687,O008687,롯데택배,Delivered,2025-04-23 22:29:23,2025-04-28 22:29:23
S009191,O009191,우체국택배,Shipped,2025-04-23 15:13:16,
S008063,O008063,대한통운,Delivered,2025-04-23 23:38:43,2025-04-24 23:38:43
S005689,O005689,롯데택배,Delivered,2025-04-23 23:28:05,2025-04-26 23:28:05
S005371,O005371,한진택배,Delivered,2025-04-24 05:49:13,2025-04-29 05:49:13
S005471,O005471,대한통운,Delivered,2025-04-24 08:10:40,2025-04-25 08:10:40
S007139,O007139,롯데택배,Delivered,2025-04-24 01:56:57,2025-04-25 01:56:57
S009113,O009113,우체국택배,Delivered,2025-04-23 15:52:49,2025-04-28 15:52:49
S007521,O007521,우체국택배,Cancelled,2025-04-23 18:06:17,
S003529,O003529,우체국택배,Delivered,2025-04-23 18:48:26,2025-04-26 18:48:26
S006146,O006146,한진택배,Delivered,2025-04-24 07:40:31,2025-04-25 07:40:31
S008721,O008721,대한통운,Delivered,2025-04-24 11:28:37,2025-04-25 11:28:37
S009845,O009845,우체국택배,Shipped,2025-04-24 08:58:25,
S006512,O006512,대한통운,Delivered,2025-04-23 23:45:59,2025-04-28 23:45:59
S002642,O002642,한진택배,Delivered,2025-04-23 19:53:22,2025-04-27 19:53:22
S003519,O003519,우체국택배,Delivered,2025-04-24 12:36:33,2025-04-27 12:36:33
S007130,O007130,우체국택배,Cancelled,2025-04-24 02:02:20,
S002344,O002344,롯데택배,Delivered,2025-04-24 17:51:58,2025-04-28 17:51:58
S008784,O008784,대한통운,Preparing,2025-04-24 10:36:25,
S004347,O004347,한진택배,Delivered,2025-04-24 15:44:20,2025-04-29 15:44:20
S000352,O000352,롯데택배,Delivered,2025-04-25 01:06:19,2025-04-26 01:06:19
S007893,O007893,대한통운,Delivered,2025-04-25 14:13:27,2025-04-28 14:13:27
S005029,O005029,우체국택배,Delivered,2025-04-25 06:54:51,2025-04-28 06:54:51
S007225,O007225,우체국택배,Preparing,2025-04-24 19:23:23,
S002535,O002535,대한통운,Delivered,2025-04-25 18:05:18,2025-04-27 18:05:18
S003319,O003319,한진택배,Preparing,2025-04-25 18:48:19,
S003384,O003384,한진택배,Delivered,2025-04-25 01:06:28,2025-04-29 01:06:28
S003156,O003156,우체국택배,Delivered,2025-04-25 07:35:26,2025-04-30 07:35:26
S004412,O004412,대한통운,Delivered,2025-04-25 19:21:03,2025-04-28 19:21:03
S006262,O006262,한진택배,Shipped,2025-04-26 00:16:36,
S001943,O001943,우체국택배,Shipped,2025-04-25 11:36:58,
S000993,O000993,한진택배,Shipped,2025-04-26 05:03:45,
S002239,O002239,우체국택배,Shipped,2025-04-25 22:44:15,
S006910,O006910,한진택배,Delivered,2025-04-25 21:16:48,2025-04-28 21:16:48
S000717,O000717,대한통운,Delivered,2025-04-25 14:05:48,2025-04-30 14:05:48
S009634,O009634,대한통운,Shipped,2025-04-26 07:01:21,
S000823,O000823,롯데택배,Delivered,2025-04-26 11:17:43,2025-05-01 11:17:43
S007820,O007820,롯데택배,Shipped,2025-04-25 23:52:35,
S009250,O009250,롯데택배,Shipped,2025-04-26 08:02:25,
S009154,O009154,롯데택배,Delivered,2025-04-26 05:41:49,2025-04-30 05:41:49
S004433,O004433,한진택배,Delivered,2025-04-26 05:03:04,2025-05-01 05:03:04
S006932,O006932,대한통운,Delivered,2025-04-26 04:30:14,2025-04-27 04:30:14
S003106,O003106,대한통운,Delivered,2025-04-26 14:59:40,2025-04-29 14:59:40
S002231,O002231,한진택배,Delivered,2025-04-27 03:30:12,2025-05-01 03:30:12
S008711,O008711,대한통운,Delivered,2025-04-26 21:45:10,2025-04-29 21:45:10
S009888,O009888,대한통운,Shipped,2025-04-26 22:21:28,
S001576,O001576,롯데택배,Delivered,2025-04-26 18:38:03,2025-04-27 18:38:03
S008085,O008085,대한통운,Preparing,2025-04-27 03:16:55,
S003356,O003356,롯데택배,Preparing,2025-04-26 12:38:36,
S004294,O004294,한진택배,Delivered,2025-04-27 10:29:37,2025-04-29 10:29:37
S006011,O006011,한진택배,Delivered,2025-04-27 08:19:55,2025-05-02 08:19:55
S000017,O000017,대한통운,Delivered,2025-04-26 17:36:00,2025-04-28 17:36:00
S005784,O005784,우체국택배,Delivered,2025-04-27 08:11:29,2025-05-02 08:11:29
S002351,O002351,롯데택배,Shipped,2025-04-27 11:24:21,
S009518,O009518,롯데택배,Shipped,2025-04-27 04:21:26,
S009158,O009158,롯데택배,Preparing,2025-04-27 17:30:18,
S000024,O000024,롯데택배,Delivered,2025-04-26 21:38:35,2025-05-01 21:38:35
S000031,O000031,우체국택배,Delivered,2025-04-27 04:13:15,2025-05-02 04:13:15
S007433,O007433,대한통운,Delivered,2025-04-27 15:30:41,2025-04-30 15:30:41
S009898,O009898,대한통운,Preparing,2025-04-27 13:50:48,
S008692,O008692,우체국택배,Delivered,2025-04-27 05:16:51,2025-04-29 05:16:51
S001493,O001493,우체국택배,Delivered,2025-04-27 21:49:15,2025-05-02 21:49:15
S008644,O008644,우체국택배,Delivered,2025-04-28 01:10:38,2025-05-02 01:10:38
S000245,O000245,우체국택배,Delivered,2025-04-27 08:36:49,2025-04-29 08:36:49
S000706,O000706,대한통운,Shipped,2025-04-27 13:58:38,
S001817,O001817,한진택배,Preparing,2025-04-28 04:49:44,
S007408,O007408,롯데택배,Shipped,2025-04-28 05:25:04,
S005141,O005141,대한통운,Delivered,2025-04-27 17:22:31,2025-05-01 17:22:31
S004531,O004531,한진택배,Delivered,2025-04-27 19:38:41,2025-04-30 19:38:41
S003862,O003862,롯데택배,Delivered,2025-04-28 07:09:01,2025-04-30 07:09:01
S009698,O009698,우체국택배,Delivered,2025-04-27 14:36:12,2025-04-28 14:36:12
S006689,O006689,대한통운,Delivered,2025-04-28 11:54:58,2025-04-29 11:54:58
S000319,O000319,우체국택배,Delivered,2025-04-28 11:33:36,2025-05-02 11:33:36
S005044,O005044,대한통운,Delivered,2025-04-28 05:47:45,2025-05-02 05:47:45
S009143,O009143,우체국택배,Shipped,2025-04-28 02:05:05,
S008219,O008219,대한통운,Delivered,2025-04-28 01:22:45,2025-05-03 01:22:45
S009665,O009665,대한통운,Cancelled,2025-04-28 13:50:38,
S006785,O006785,롯데택배,Cancelled,2025-04-28 03:09:24,
S001157,O001157,대한통운,Delivered,2025-04-28 20:14:43,2025-04-30 20:14:43
S002677,O002677,대한통운,Shipped,2025-04-28 08:06:12,
S007195,O007195,롯데택배,Delivered,2025-04-28 13:11:10,2025-04-29 13:11:10
S002928,O002928,한진택배,Delivered,2025-04-28 15:10:14,2025-04-29 15:10:14
S006844,O006844,롯데택배,Delivered,2025-04-28 09:15:47,2025-05-02 09:15:47
S003615,O003615,우체국택배,Delivered,2025-04-28 08:57:15,2025-05-03 08:57:15
S004713,O004713,대한통운,Delivered,2025-04-28 08:26:52,2025-04-30 08:26:52
S005004,O005004,우체국택배,Delivered,2025-04-28 12:30:45,2025-04-29 12:30:45
S000661,O000661,한진택배,Delivered,2025-04-28 17:42:12,2025-04-29 17:42:12
S006747,O006747,우체국택배,Shipped,2025-04-28 18:16:37,
S003654,O003654,한진택배,Delivered,2025-04-29 06:43:55,2025-05-01 06:43:55
S004394,O004394,우체국택배,Shipped,2025-04-28 15:28:32,
S006499,O006499,대한통운,Delivered,2025-04-28 17:35:34,2025-05-03 17:35:34
S007556,O007556,대한통운,Delivered,2025-04-28 23:21:36,2025-05-03 23:21:36
S006985,O006985,롯데택배,Delivered,2025-04-29 16:01:56,2025-05-01 16:01:56
S003173,O003173,롯데택배,Delivered,2025-04-28 22:12:42,2025-05-01 22:12:42
S003865,O003865,한진택배,Delivered,2025-04-29 20:33:11,2025-05-01 20:33:11
S004839,O004839,롯데택배,Delivered,2025-04-30 06:04:11,2025-05-03 06:04:11
S009467,O009467,우체국택배,Shipped,2025-04-29 19:56:35,
S004593,O004593,롯데택배,Preparing,2025-04-30 10:32:58,
S007304,O007304,우체국택배,Delivered,2025-04-30 02:42:00,2025-05-03 02:42:00
S003696,O003696,롯데택배,Cancelled,2025-04-30 10:43:23,
S007563,O007563,한진택배,Delivered,2025-04-30 13:48:35,2025-05-01 13:48:35
S003404,O003404,우체국택배,Delivered,2025-04-30 02:46:20,2025-05-02 02:46:20
S007344,O007344,롯데택배,Shipped,2025-04-30 05:06:49,
S004235,O004235,대한통운,Delivered,2025-04-30 12:59:34,2025-05-02 12:59:34
S005227,O005227,우체국택배,Shipped,2025-04-30 08:05:17,
S002356,O002356,우체국택배,Shipped,2025-04-30 17:48:53,
S001381,O001381,롯데택배,Delivered,2025-04-30 12:53:30,2025-05-03 12:53:30
S005018,O005018,대한통운,Delivered,2025-05-01 00:32:02,2025-05-02 00:32:02
S004587,O004587,대한통운,Delivered,2025-04-30 22:22:00,2025-05-02 22:22:00
S003729,O003729,우체국택배,Shipped,2025-04-30 20:08:25,
S006681,O006681,롯데택배,Shipped,2025-05-01 11:08:47,
S008594,O008594,한진택배,Delivered,2025-05-01 03:26:40,2025-05-04 03:26:40
S007891,O007891,대한통운,Preparing,2025-05-01 09:38:01,
S008925,O008925,롯데택배,Preparing,2025-04-30 19:25:50,
S009590,O009590,우체국택배,Shipped,2025-04-30 23:42:44,
S008216,O008216,우체국택배,Preparing,2025-05-01 20:18:33,
S003801,O003801,한진택배,Delivered,2025-04-30 22:07:48,2025-05-05 22:07:48
S006426,O006426,우체국택배,Delivered,2025-05-01 10:46:20,2025-05-05 10:46:20
S005404,O005404,우체국택배,Shipped,2025-05-01 02:02:37,
S001063,O001063,우체국택배,Delivered,2025-05-01 15:54:25,2025-05-06 15:54:25
S009719,O009719,롯데택배,Delivered,2025-05-01 00:27:20,2025-05-02 00:27:20
S008410,O008410,우체국택배,Delivered,2025-05-01 15:34:18,2025-05-06 15:34:18
S006565,O006565,대한통운,Delivered,2025-05-01 00:45:45,2025-05-03 00:45:45
S009173,O009173,대한통운,Preparing,2025-05-01 03:30:25,
S004736,O004736,한진택배,Delivered,2025-05-02 00:29:39,2025-05-05 00:29:39
S004703,O004703,대한통운,Delivered,2025-05-01 20:30:42,2025-05-03 20:30:42
S008072,O008072,한진택배,Delivered,2025-05-01 15:12:13,2025-05-03 15:12:13
S008805,O008805,대한통운,Shipped,2025-05-01 18:18:13,
S004621,O004621,롯데택배,Delivered,2025-05-02 02:06:55,2025-05-05 02:06:55
S003346,O003346,대한통운,Cancelled,2025-05-02 11:31:46,
S001689,O001689,대한통운,Delivered,2025-05-02 15:39:16,2025-05-06 15:39:16
S001743,O001743,롯데택배,Delivered,2025-05-02 12:32:09,2025-05-05 12:32:09
S009491,O009491,대한통운,Delivered,2025-05-02 17:03:44,2025-05-07 17:03:44
S009249,O009249,한진택배,Cancelled,2025-05-02 03:20:19,
S000734,O000734,롯데택배,Shipped,2025-05-02 08:40:04,
S006823,O006823,롯데택배,Shipped,2025-05-02 05:21:48,
S007052,O007052,대한통운,Shipped,2025-05-02 03:52:30,
S001672,O001672,롯데택배,Shipped,2025-05-02 23:58:05,
S009168,O009168,롯데택배,Delivered,2025-05-02 03:55:31,2025-05-05 03:55:31
S009018,O009018,롯데택배,Shipped,2025-05-02 19:23:24,
S001918,O001918,대한통운,Delivered,2025-05-02 12:11:55,2025-05-06 12:11:55
S008046,O008046,우체국택배,Shipped,2025-05-03 04:34:05,
S001504,O001504,한진택배,Preparing,2025-05-03 09:36:56,
S008951,O008951,우체국택배,Delivered,2025-05-02 12:27:36,2025-05-03 12:27:36
S004441,O004441,한진택배,Delivered,2025-05-03 01:08:14,2025-05-07 01:08:14
S000076,O000076,한진택배,Delivered,2025-05-03 06:54:50,2025-05-07 06:54:50
S003597,O003597,롯데택배,Shipped,2025-05-02 19:52:52,
S000435,O000435,한진택배,Shipped,2025-05-02 20:33:15,
S003420,O003420,대한통운,Delivered,2025-05-03 18:55:45,2025-05-05 18:55:45
S007896,O007896,롯데택배,Delivered,2025-05-03 19:38:28,2025-05-08 19:38:28
S005800,O005800,롯데택배,Delivered,2025-05-03 04:19:01,2025-05-04 04:19:01
S001917,O001917,한진택배,Delivered,2025-05-03 10:12:11,2025-05-06 10:12:11
S001407,O001407,한진택배,Shipped,2025-05-03 15:15:37,
S001327,O001327,대한통운,Delivered,2025-05-04 00:06:24,2025-05-06 00:06:24
S001858,O001858,우체국택배,Shipped,2025-05-03 17:51:40,
S005859,O005859,대한통운,Delivered,2025-05-03 20:38:03,2025-05-08 20:38:03
S007533,O007533,대한통운,Cancelled,2025-05-04 17:39:26,
S008888,O008888,우체국택배,Cancelled,2025-05-04 03:00:06,
S007323,O007323,한진택배,Delivered,2025-05-04 15:10:24,2025-05-09 15:10:24
S007336,O007336,대한통운,Delivered,2025-05-04 21:21:53,2025-05-05 21:21:53
S007961,O007961,한진택배,Delivered,2025-05-04 12:19:21,2025-05-07 12:19:21
S002780,O002780,한진택배,Delivered,2025-05-04 00:45:13,2025-05-09 00:45:13
S007449,O007449,우체국택배,Shipped,2025-05-04 08:20:19,
S007746,O007746,한진택배,Delivered,2025-05-04 15:28:38,2025-05-05 15:28:38
S003892,O003892,우체국택배,Preparing,2025-05-05 00:08:24,
S000814,O000814,한진택배,Preparing,2025-05-04 17:52:29,
S006225,O006225,롯데택배,Delivered,2025-05-04 18:42:25,2025-05-07 18:42:25
S002637,O002637,대한통운,Preparing,2025-05-04 14:54:13,
S005316,O005316,우체국택배,Delivered,2025-05-05 04:44:36,2025-05-10 04:44:36
S006895,O006895,롯데택배,Delivered,2025-05-04 18:04:33,2025-05-08 18:04:33
S003667,O003667,대한통운,Delivered,2025-05-04 22:35:24,2025-05-05 22:35:24
S008305,O008305,우체국택배,Delivered,2025-05-04 19:43:49,2025-05-05 19:43:49
S009595,O009595,대한통운,Delivered,2025-05-04 21:56:36,2025-05-06 21:56:36
S000743,O000743,롯데택배,Delivered,2025-05-05 04:22:03,2025-05-10 04:22:03
S003490,O003490,우체국택배,Delivered,2025-05-05 01:03:43,2025-05-10 01:03:43
S005326,O005326,한진택배,Preparing,2025-05-05 16:46:45,
S008891,O008891,한진택배,Delivered,2025-05-05 13:12:57,2025-05-09 13:12:57
S000313,O000313,우체국택배,Shipped,2025-05-05 20:17:52,
S001305,O001305,우체국택배,Delivered,2025-05-05 21:41:12,2025-05-10 21:41:12
S009398,O009398,롯데택배,Delivered,2025-05-05 05:50:05,2025-05-08 05:50:05
S004777,O004777,한진택배,Delivered,2025-05-05 16:21:32,2025-05-09 16:21:32
S005836,O005836,한진택배,Delivered,2025-05-05 07:11:30,2025-05-09 07:11:30
S001557,O001557,우체국택배,Shipped,2025-05-06 01:03:39,
S006799,O006799,대한통운,Shipped,2025-05-05 10:22:43,
S002340,O002340,롯데택배,Shipped,2025-05-05 09:18:54,
S001938,O001938,우체국택배,Shipped,2025-05-05 13:47:09,
S003513,O003513,우체국택배,Delivered,2025-05-06 05:39:42,2025-05-07 05:39:42
S005745,O005745,한진택배,Cancelled,2025-05-05 14:51:36,
S006055,O006055,우체국택배,Delivered,2025-05-05 20:16:33,2025-05-06 20:16:33
S005959,O005959,한진택배,Delivered,2025-05-06 00:52:34,2025-05-07 00:52:34
S009926,O009926,한진택배,Delivered,2025-05-06 12:54:45,2025-05-08 12:54:45
S002608,O002608,롯데택배,Delivered,2025-05-06 14:24:21,2025-05-09 14:24:21
S008245,O008245,한진택배,Delivered,2025-05-05 21:16:50,2025-05-10 21:16:50
S005794,O005794,우체국택배,Delivered,2025-05-05 22:37:17,2025-05-09 22:37:17
S000289,O000289,우체국택배,Shipped,2025-05-06 04:24:23,
S004357,O004357,롯데택배,Delivered,2025-05-06 12:25:45,2025-05-10 12:25:45
S003766,O003766,우체국택배,Delivered,2025-05-06 22:07:22,2025-05-07 22:07:22
S005955,O005955,우체국택배,Shipped,2025-05-06 23:38:53,
S005938,O005938,우체국택배,Delivered,2025-05-06 14:49:12,2025-05-10 14:49:12
S001730,O001730,롯데택배,Shipped,2025-05-06 17:07:41,
S004876,O004876,대한통운,Delivered,2025-05-07 02:36:08,2025-05-10 02:36:08
S002451,O002451,대한통운,Shipped,2025-05-06 20:04:53,
S007002,O007002,우체국택배,Delivered,2025-05-06 21:33:48,2025-05-10 21:33:48
S009727,O009727,롯데택배,Delivered,2025-05-06 23:35:29,2025-05-07 23:35:29
S009119,O009119,롯데택배,Cancelled,2025-05-07 05:01:13,
S002808,O002808,한진택배,Preparing,2025-05-07 16:01:52,
S009680,O009680,우체국택배,Delivered,2025-05-08 02:34:34,2025-05-10 02:34:34
S008413,O008413,롯데택배,Delivered,2025-05-07 18:01:06,2025-05-08 18:01:06
S004543,O004543,우체국택배,Delivered,2025-05-07 20:59:42,2025-05-08 20:59:42
S009672,O009672,우체국택배,Delivered,2025-05-07 18:34:14,2025-05-10 18:34:14
S009961,O009961,한진택배,Delivered,2025-05-07 23:11:16,2025-05-11 23:11:16
S002307,O002307,롯데택배,Delivered,2025-05-07 19:32:03,2025-05-09 19:32:03
S003458,O003458,롯데택배,Delivered,2025-05-07 19:54:49,2025-05-10 19:54:49
S003210,O003210,롯데택배,Delivered,2025-05-08 11:23:51,2025-05-10 11:23:51
S007096,O007096,한진택배,Delivered,2025-05-08 04:45:05,2025-05-12 04:45:05
S002844,O002844,롯데택배,Delivered,2025-05-08 09:05:19,2025-05-13 09:05:19
S006347,O006347,롯데택배,Delivered,2025-05-09 00:08:22,2025-05-14 00:08:22
S003818,O003818,대한통운,Delivered,2025-05-08 12:46:49,2025-05-13 12:46:49
S001358,O001358,한진택배,Delivered,2025-05-08 17:02:07,2025-05-10 17:02:07
S007350,O007350,대한통운,Delivered,2025-05-08 04:56:01,2025-05-12 04:56:01
S002904,O002904,우체국택배,Preparing,2025-05-08 15:35:35,
S009880,O009880,대한통운,Cancelled,2025-05-08 15:35:09,
S001422,O001422,우체국택배,Delivered,2025-05-09 06:47:15,2025-05-12 06:47:15
S002646,O002646,한진택배,Shipped,2025-05-09 07:09:51,
S009691,O009691,대한통운,Delivered,2025-05-09 11:47:35,2025-05-12 11:47:35
S001094,O001094,대한통운,Delivered,2025-05-08 21:07:54,2025-05-13 21:07:54
S005606,O005606,롯데택배,Cancelled,2025-05-09 17:37:39,
S008374,O008374,롯데택배,Delivered,2025-05-09 04:34:43,2025-05-14 04:34:43
S005000,O005000,대한통운,Delivered,2025-05-09 20:38:39,2025-05-13 20:38:39
S000702,O000702,롯데택배,Delivered,2025-05-09 03:47:28,2025-05-10 03:47:28
S009339,O009339,대한통운,Delivered,2025-05-09 04:35:32,2025-05-13 04:35:32
S009450,O009450,우체국택배,Delivered,2025-05-09 20:14:56,2025-05-13 20:14:56
S002108,O002108,대한통운,Delivered,2025-05-09 10:32:36,2025-05-14 10:32:36
S007899,O007899,우체국택배,Shipped,2025-05-09 15:58:37,
S008023,O008023,대한통운,Shipped,2025-05-09 20:31:44,
S002127,O002127,롯데택배,Shipped,2025-05-09 18:38:59,
S006975,O006975,롯데택배,Delivered,2025-05-09 21:37:07,2025-05-10 21:37:07
S000950,O000950,한진택배,Preparing,2025-05-10 04:37:36,
S004161,O004161,우체국택배,Delivered,2025-05-09 21:53:32,2025-05-11 21:53:32
S002436,O002436,대한통운,Shipped,2025-05-10 10:18:54,
S004923,O004923,대한통운,Shipped,2025-05-09 22:47:32,
S007870,O007870,우체국택배,Delivered,2025-05-10 15:19:40,2025-05-14 15:19:40
S003681,O003681,대한통운,Delivered,2025-05-10 12:09:38,2025-05-12 12:09:38
S003575,O003575,대한통운,Preparing,2025-05-10 09:20:37,
S004257,O004257,대한통운,Delivered,2025-05-10 20:21:22,2025-05-12 20:21:22
S009967,O009967,한진택배,Delivered,2025-05-10 12:14:06,2025-05-14 12:14:06
S000767,O000767,롯데택배,Delivered,2025-05-11 00:38:33,2025-05-15 00:38:33
S001796,O001796,우체국택배,Delivered,2025-05-10 11:30:43,2025-05-15 11:30:43
S007625,O007625,대한통운,Delivered,2025-05-10 21:08:31,2025-05-12 21:08:31
S000353,O000353,대한통운,Delivered,2025-05-10 07:50:41,2025-05-12 07:50:41
S000753,O000753,대한통운,Shipped,2025-05-10 15:22:54,
S003386,O003386,우체국택배,Delivered,2025-05-10 20:39:30,2025-05-11 20:39:30
S006622,O006622,대한통운,Shipped,2025-05-11 06:09:17,
S007613,O007613,우체국택배,Delivered,2025-05-11 00:28:13,2025-05-14 00:28:13
S002599,O002599,한진택배,Delivered,2025-05-11 00:33:34,2025-05-13 00:33:34
S005531,O005531,대한통운,Shipped,2025-05-10 17:15:56,
S000633,O000633,우체국택배,Preparing,2025-05-11 11:02:41,
S005703,O005703,대한통운,Delivered,2025-05-10 22:06:49,2025-05-14 22:06:49
S006162,O006162,대한통운,Shipped,2025-05-11 17:04:26,
S001281,O001281,롯데택배,Preparing,2025-05-11 09:28:20,
S006196,O006196,한진택배,Cancelled,2025-05-11 00:19:15,
S006736,O006736,롯데택배,Delivered,2025-05-11 03:28:30,2025-05-12 03:28:30
S002112,O002112,우체국택배,Shipped,2025-05-11 08:05:52,
S009077,O009077,한진택배,Delivered,2025-05-11 20:01:30,2025-05-12 20:01:30
S002350,O002350,롯데택배,Delivered,2025-05-11 20:50:07,2025-05-15 20:50:07
S006438,O006438,대한통운,Delivered,2025-05-11 16:56:03,2025-05-12 16:56:03
S003588,O003588,한진택배,Delivered,2025-05-11 16:21:47,2025-05-13 16:21:47
S004909,O004909,롯데택배,Delivered,2025-05-11 18:12:02,2025-05-14 18:12:02
S009823,O009823,롯데택배,Delivered,2025-05-11 23:06:55,2025-05-15 23:06:55
S002444,O002444,롯데택배,Shipped,2025-05-12 03:38:09,
S009034,O009034,롯데택배,Delivered,2025-05-11 16:15:58,2025-05-16 16:15:58
S008092,O008092,우체국택배,Delivered,2025-05-11 13:40:52,2025-05-16 13:40:52
S004319,O004319,롯데택배,Delivered,2025-05-12 04:09:27,2025-05-17 04:09:27
S004233,O004233,우체국택배,Shipped,2025-05-12 15:12:02,
S005563,O005563,우체국택배,Preparing,2025-05-12 11:37:46,
S005400,O005400,롯데택배,Delivered,2025-05-12 09:50:51,2025-05-15 09:50:51
S009514,O009514,한진택배,Delivered,2025-05-12 22:36:09,2025-05-16 22:36:09
S006633,O006633,한진택배,Preparing,2025-05-13 08:16:10,
S008124,O008124,한진택배,Delivered,2025-05-12 18:48:09,2025-05-15 18:48:09
S008678,O008678,롯데택배,Shipped,2025-05-13 10:32:27,
S002763,O002763,롯데택배,Preparing,2025-05-13 04:12:17,
S008700,O008700,한진택배,Delivered,2025-05-13 10:46:06,2025-05-14 10:46:06
S009108,O009108,대한통운,Delivered,2025-05-13 21:35:59,2025-05-15 21:35:59
S009817,O009817,우체국택배,Delivered,2025-05-13 18:23:10,2025-05-14 18:23:10
S004015,O004015,대한통운,Delivered,2025-05-14 00:50:58,2025-05-15 00:50:58
S002100,O002100,대한통운,Delivered,2025-05-13 06:17:16,2025-05-14 06:17:16
S003903,O003903,한진택배,Preparing,2025-05-13 12:38:44,
S005801,O005801,대한통운,Delivered,2025-05-13 04:24:29,2025-05-15 04:24:29
S000573,O000573,한진택배,Delivered,2025-05-13 16:45:24,2025-05-15 16:45:24
S003050,O003050,우체국택배,Shipped,2025-05-13 19:24:19,
S009573,O009573,한진택배,Delivered,2025-05-14 07:08:51,2025-05-18 07:08:51
S001339,O001339,롯데택배,Delivered,2025-05-13 14:11:52,2025-05-15 14:11:52
S000819,O000819,롯데택배,Delivered,2025-05-14 11:26:08,2025-05-19 11:26:08
S008137,O008137,우체국택배,Shipped,2025-05-14 00:03:42,
S004786,O004786,우체국택배,Shipped,2025-05-14 16:21:44,
S001985,O001985,롯데택배,Delivered,2025-05-14 23:55:51,2025-05-17 23:55:51
S005166,O005166,롯데택배,Shipped,2025-05-14 18:36:50,
S007383,O007383,우체국택배,Delivered,2025-05-14 21:54:56,2025-05-19 21:54:56
S001667,O001667,대한통운,Shipped,2025-05-14 11:16:34,
S007452,O007452,한진택배,Shipped,2025-05-15 06:29:54,
S002249,O002249,한진택배,Shipped,2025-05-15 07:12:14,
S002162,O002162,한진택배,Delivered,2025-05-15 14:34:51,2025-05-17 14:34:51
S008430,O008430,롯데택배,Delivered,2025-05-15 08:56:11,2025-05-16 08:56:11
S000723,O000723,한진택배,Shipped,2025-05-14 20:10:17,
S009974,O009974,한진택배,Preparing,2025-05-15 03:32:12,
S003672,O003672,한진택배,Delivered,2025-05-15 17:07:24,2025-05-17 17:07:24
S002679,O002679,대한통운,Delivered,2025-05-16 00:38:58,2025-05-20 00:38:58
S008446,O008446,대한통운,Delivered,2025-05-15 06:49:02,2025-05-16 06:49:02
S004142,O004142,대한통운,Preparing,2025-05-15 22:19:46,
S004938,O004938,대한통운,Delivered,2025-05-16 01:19:57,2025-05-17 01:19:57
S001874,O001874,롯데택배,Shipped,2025-05-16 00:00:47,
